college_Tier,name,avg_Parent_Rank,avg_Student_Rank,pc_Parents_Q1,pc_Parents_Q5,pc_Students_Q1,pc_Students_Q5
Less Selective / Insufficient Data,College Of The Redwoods,0.487497999,0.44118643,18.767489,15.126392,23.569024,12.051608
Less Selective / Insufficient Data,College Of The Ouachitas,0.459162892,0.45463851,16.971281,9.1181673,17.873958,9.4239645
Less Selective / Insufficient Data,College Of The Mainland,0.536970953,0.53703713,15.082945,21.192008,14.468864,22.234586
Less Selective / Insufficient Data,College Of The Holy Cross,0.818728425,0.77327204,2.0545233,69.721222,7.697434,65.687943
Less Selective / Insufficient Data,College Of The Desert,0.427019709,0.50220424,24.684334,12.02239,16.063786,16.48877
Less Selective / Insufficient Data,College Of The Canyons,0.62994083,0.54265928,9.3080953,35.282332,17.797253,26.513514
Less Selective / Insufficient Data,College Of The Albemarle,0.445905745,0.44459864,21.489429,8.9535385,17.135005,8.4620327
Less Selective / Insufficient Data,College Of Southern Nevada,0.540362138,0.50479221,12.047299,19.555433,17.77142,17.318103
Less Selective / Insufficient Data,College Of Southern Maryland,0.64191021,0.58424383,7.1568117,33.614495,13.024954,29.271963
Less Selective / Insufficient Data,College Of Southern Idaho,0.487510446,0.49254397,13.033275,11.037432,15.674923,14.670673
Less Selective / Insufficient Data,College Of New Jersey,0.758883569,0.7383697,3.6272641,57.828724,7.0099071,55.833483
Less Selective / Insufficient Data,College Of Lake County,0.635388672,0.55204558,7.924813,32.730255,13.199142,22.158602
Less Selective / Insufficient Data,College Of Du Page,0.617568211,0.52450532,9.6004002,32.192761,16.560887,20.011374
Less Selective / Insufficient Data,College Of Coastal Georgia,0.508996397,0.49825534,17.309459,14.806904,13.763312,14.305043
Less Selective / Insufficient Data,College Of Central Florida,0.461252599,0.48996186,21.211888,12.220605,15.449923,13.712245
Less Selective / Insufficient Data,Colgate University,0.840636927,0.76094705,2.392368,73.149574,6.9377325,61.318356
Less Selective / Insufficient Data,Colby Community College,0.474771045,0.56075186,13.050967,8.3890751,9.2280768,23.754443
Less Selective / Insufficient Data,Colby College,0.849585997,0.72059071,1.4857688,74.568021,7.7856824,53.096712
Less Selective / Insufficient Data,Coconino County Community College,0.545450427,0.48053005,13.289244,19.845158,18.540971,15.511511
Less Selective / Insufficient Data,Cochise College,0.445704891,0.5038774,22.349018,10.904758,17.868924,19.537108
Less Selective / Insufficient Data,Coastal Carolina Community College,0.475464869,0.50574034,17.013389,9.6525773,16.220815,16.708837
Less Selective / Insufficient Data,Coast Community College District,0.559872269,0.52028018,16.203935,28.696984,19.187197,23.233488
Less Selective / Insufficient Data,Clovis Community College,0.402651917,0.48866761,24.661276,7.1141012,17.272991,15.615678
Less Selective / Insufficient Data,Clover Park Technical College,0.522421868,0.46355543,14.598779,16.024105,20.704968,13.392904
Less Selective / Insufficient Data,Clinton Community College - SUNY Office Of Community Colleges,0.50166685,0.51219392,14.520653,12.347177,13.069247,16.791257
Less Selective / Insufficient Data,Cleveland State Community College,0.513956028,0.49519703,13.267526,12.528405,13.95503,11.96818
Less Selective / Insufficient Data,Cleveland Community College,0.444558212,0.45707762,20.315419,7.1428262,17.307818,8.3491705
Less Selective / Insufficient Data,Clark State Community College,0.524688993,0.49633929,13.012069,13.128437,13.244557,11.059763
Less Selective / Insufficient Data,Clark College,0.608837282,0.51722413,7.5429775,24.871109,17.618066,20.639578
Less Selective / Insufficient Data,Clarendon College,0.455342149,0.50519514,20.852247,8.1475675,18.167035,18.972443
Less Selective / Insufficient Data,Claremont Mckenna College,0.782583563,0.74572706,4.3338105,62.850773,8.6978272,63.269943
Less Selective / Insufficient Data,Clackamas Community College,0.573037594,0.50656217,9.7364634,20.631057,18.432033,19.478682
Less Selective / Insufficient Data,Citrus Community College,0.537398716,0.50449359,14.061031,20.892018,17.763849,19.295028
Less Selective / Insufficient Data,Cisco College,0.45658809,0.51652712,18.150912,7.9464108,14.592385,17.438321
Less Selective / Insufficient Data,Cincinnati State Technical & Community College,0.538747265,0.53010601,12.702498,16.789402,11.79585,16.577879
Less Selective / Insufficient Data,Chippewa Valley Technical College,0.527249525,0.55422097,10.428528,12.182534,9.1928966,19.459286
Less Selective / Insufficient Data,Chesapeake College,0.522197877,0.52815354,15.893093,17.475918,13.661498,18.356302
Less Selective / Insufficient Data,Chemeketa Community College,0.530942742,0.49338758,13.103221,16.272961,18.267567,17.103212
Less Selective / Insufficient Data,Chattanooga State Community College,0.504485808,0.48673061,15.991968,16.108619,16.234818,13.419808
Less Selective / Insufficient Data,Charles Stewart Mott Community College,0.575906856,0.47245508,12.730539,24.25108,16.381052,13.524047
Less Selective / Insufficient Data,Chaffey Community College,0.529770218,0.49743822,14.693554,19.786617,18.862602,18.483433
Less Selective / Insufficient Data,Chabot-Las Positas Community College District,0.614270591,0.55527413,9.2919216,32.226056,15.942134,26.088834
Less Selective / Insufficient Data,Certain Colorado Community Colleges,0.55633114,0.4992246,12.505363,22.655956,16.640249,16.776577
Less Selective / Insufficient Data,Cerritos Community College,0.420908526,0.51618916,23.391293,9.0319023,16.503534,17.501858
Less Selective / Insufficient Data,Centralia College,0.52435051,0.51560569,13.729216,14.326243,16.878763,19.67667
Less Selective / Insufficient Data,Central Wyoming College,0.45667901,0.48950568,19.409195,8.9589842,17.808245,16.565906
Less Selective / Insufficient Data,Central Virginia Community College,0.544952135,0.5134449,10.964057,16.516903,12.961659,14.37521
Less Selective / Insufficient Data,Central Texas College District,0.450453408,0.56444848,19.599943,9.9999472,13.065794,22.622812
Less Selective / Insufficient Data,Central Piedmont Community College,0.561136318,0.48428822,12.285537,24.645649,16.46651,12.092431
Less Selective / Insufficient Data,Central Penn College,0.545081418,0.50468165,9.1100037,13.455284,11.739022,11.00609
Less Selective / Insufficient Data,Central Oregon Community College,0.552724438,0.4882001,11.042752,19.816221,17.23108,15.852447
Less Selective / Insufficient Data,Central Ohio Technical College,0.504279873,0.513578,11.529409,9.6201979,13.285317,15.764713
Less Selective / Insufficient Data,Central New Mexico Community College,0.468295009,0.45718208,19.610479,13.87417,20.69543,11.941436
Less Selective / Insufficient Data,Central Community College,0.475073872,0.51693428,13.151333,7.0768245,9.9933043,11.783296
Less Selective / Insufficient Data,Central Carolina Technical College,0.392203886,0.45493814,27.657214,6.1260954,14.866956,8.5302293
Less Selective / Insufficient Data,Central Carolina Community College,0.469035868,0.46392715,18.055682,11.128721,16.597871,9.9865057
Less Selective / Insufficient Data,Central Arizona College,0.458846029,0.49485618,19.480759,10.638555,16.504413,14.958711
Less Selective / Insufficient Data,Cayuga Community College - SUNY Office Of Community College,0.5156969,0.50477928,12.40641,13.081159,14.324664,14.649856
Less Selective / Insufficient Data,Catawba Valley Community College,0.516162621,0.48456275,11.952283,13.033584,13.97917,10.398703
Less Selective / Insufficient Data,Casper College,0.541952207,0.57678252,10.919309,15.414283,13.523096,29.089528
Less Selective / Insufficient Data,Case Western Reserve University,0.746777739,0.76992291,3.2713771,53.735012,7.2145499,64.442706
Less Selective / Insufficient Data,Cascadia Community College,0.697375024,0.56476897,3.6046792,39.10836,17.400925,27.15916
Less Selective / Insufficient Data,Carteret Community College,0.437157746,0.4242714,22.251683,9.0787068,20.017074,7.5227484
Less Selective / Insufficient Data,Carroll Community College,0.66194862,0.55895084,4.8945755,32.353452,14.865641,23.175013
Less Selective / Insufficient Data,Carnegie Mellon University,0.769309399,0.75706863,4.1113149,61.020833,8.6879089,63.456941
Less Selective / Insufficient Data,Carleton College,0.809342706,0.68178016,2.5803708,64.768386,8.7055132,45.377314
Less Selective / Insufficient Data,Cape Fear Community College,0.554723336,0.47062463,14.731146,24.616371,16.84837,12.25698
Less Selective / Insufficient Data,Cape Cod Community College,0.550520988,0.49749732,12.728192,21.195138,15.567546,16.196752
Less Selective / Insufficient Data,Camden County College,0.566041143,0.52860987,12.293932,23.424874,14.829777,20.533483
Less Selective / Insufficient Data,Cambria Rowe Business College,0.376446505,0.43750298,21.967047,2.9800795,15.382728,5.2473966
Less Selective / Insufficient Data,California Institute Of The Arts,0.694929475,0.51210344,8.0275685,48.577678,19.056717,25.27521
Less Selective / Insufficient Data,California Institute Of Technology,0.746004221,0.77411675,4.8102688,56.817818,8.4309585,66.76479
Less Selective / Insufficient Data,California Culinary Academy,0.584234439,0.51063663,12.081306,28.625065,18.415087,17.761005
Less Selective / Insufficient Data,California College Of The Arts,0.661119232,0.51260179,7.7750891,40.950912,18.168238,23.633912
Less Selective / Insufficient Data,Calhoun Community College,0.555661351,0.48694676,12.812673,21.655345,16.645233,14.522666
Less Selective / Insufficient Data,Caldwell Community College & Technical Institute,0.512527472,0.46177754,13.48293,16.134588,18.106592,9.8634087
Less Selective / Insufficient Data,Cabrillo College,0.56030357,0.49451822,14.195026,27.466977,20.013011,19.670358
Less Selective / Insufficient Data,Butte College,0.523957846,0.49785635,16.059485,19.609243,20.266619,19.96401
Less Selective / Insufficient Data,"Butler County Community College of El Dorado, KS",0.569893518,0.51015115,10.150753,19.40099,14.221148,14.853984
Less Selective / Insufficient Data,Burlington County College - Pemberton Campus,0.608716447,0.55185646,7.8882173,28.281689,13.584262,22.167401
Less Selective / Insufficient Data,Bunker Hill Community College,0.455408928,0.51089334,19.770063,12.418228,15.875112,17.337728
Less Selective / Insufficient Data,Bucks County Community College,0.634898366,0.54301298,6.5730006,31.02434,15.076715,22.228608
Less Selective / Insufficient Data,Bucknell University,0.794165955,0.76141262,2.6475985,64.048576,8.0199078,63.527822
Less Selective / Insufficient Data,Bryn Mawr College,0.741593934,0.6327461,5.1568918,56.251127,12.951466,39.185739
Less Selective / Insufficient Data,Brunswick Community College,0.431821729,0.4229942,24.832292,10.039714,19.755341,6.1862826
Less Selective / Insufficient Data,Brown College,0.542226876,0.54164797,11.487776,20.002413,11.54508,16.162288
Less Selective / Insufficient Data,Broward College,0.487403483,0.51803905,19.551703,18.446353,15.084521,17.275591
Less Selective / Insufficient Data,Broome Community College,0.532355332,0.51109213,12.483184,17.215082,13.917616,15.286605
Less Selective / Insufficient Data,Brookdale Community College,0.646471126,0.55315858,8.6514518,37.767187,14.88024,25.381145
Less Selective / Insufficient Data,Bristol Community College,0.54103775,0.52935582,11.80862,15.645647,13.07839,18.007165
Less Selective / Insufficient Data,Brigham Young University-Idaho,0.676570975,0.47322392,4.1382078,35.514864,30.937302,25.077975
Less Selective / Insufficient Data,Briarcliffe College,0.541139423,0.5401206,15.408872,23.596579,16.38824,24.581161
Less Selective / Insufficient Data,Brazosport College,0.558927929,0.56591117,13.677046,22.765717,15.431902,28.365237
Less Selective / Insufficient Data,Brandeis University,0.773560667,0.71823013,4.0012892,61.799419,8.713001,55.305332
Less Selective / Insufficient Data,Bowdoin College,0.814077114,0.72696257,2.6358966,69.219184,7.7352732,55.75155
Less Selective / Insufficient Data,Boston College,0.814904481,0.76141644,2.8515624,69.333279,8.4641755,63.893688
Less Selective / Insufficient Data,Bossier Parish Community College,0.508346668,0.50281465,17.159607,16.169442,14.904964,16.146956
Less Selective / Insufficient Data,"Blue Ridge Community College of Weyers Cave, VA",0.563164684,0.52480859,10.346772,20.512776,12.453036,15.061326
Less Selective / Insufficient Data,"Blue Ridge Community College of Flat Rock, NC",0.498399968,0.44713226,12.863873,11.024544,17.827593,8.5705653
Less Selective / Insufficient Data,Blinn College,0.612966081,0.57896727,10.325624,31.864685,13.713492,27.322409
Less Selective / Insufficient Data,Bladen Community College,0.365469442,0.41552585,31.386399,4.7598764,20.379955,6.7395024
Less Selective / Insufficient Data,Blackhawk Technical College,0.571384581,0.51734918,8.9690968,16.815765,10.491642,15.030019
Less Selective / Insufficient Data,Black River Technical College,0.392300315,0.47044539,25.216055,4.704012,13.998196,10.995933
Less Selective / Insufficient Data,Black Hawk College,0.562316978,0.53452384,10.202144,17.889673,11.862174,18.692817
Less Selective / Insufficient Data,Bismarck State College,0.532407601,0.62555546,10.096104,13.915527,8.0876336,30.630475
Less Selective / Insufficient Data,Big Bend Community College,0.515685649,0.53264689,13.131535,14.890969,15.461469,20.651835
Less Selective / Insufficient Data,Bevill State Community College,0.445799761,0.47732043,21.799783,9.2548169,19.24714,14.131966
Less Selective / Insufficient Data,Bethany Lutheran College,0.582635854,0.55298775,6.9232777,23.454633,11.014366,17.855047
Less Selective / Insufficient Data,Beth Medrash Govoha Of America,0.618669051,0.48168889,18.245932,40.218073,22.21842,23.000276
Less Selective / Insufficient Data,Berkshire Community College,0.532934217,0.50555092,11.552469,17.752902,14.713851,15.122393
